StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
1279,  1758,  1805, , ,,,0.37134449,-41.93330028,145.348837209302, 8.88,3.06794219117756,F5V         , 0.455
1280,  1759,  1786, , ,,,0.37140175,+24.67944161,317.460317460317, 7.81,0.301552768948002,A0          , 0.157
1281,  1760,  1770, , ,,,0.37146175,+37.76130546,106.382978723404, 7.50,2.36563926799849,G5          , 0.979
1282,  1761,  1806, , ,,,0.37200664,-44.64900652,162.074554294976, 8.88,2.83142582016621,F8V         , 0.605
1283,  1762,  1778, , ,,,0.37212173,+53.60091962,295.85798816568, 8.05,0.694583501388276,F3II        , 0.431
1284,  1763, , , ,,,0.37214017,+33.06837536,1851.85185185185, 8.76,-2.57803120088516,M0          , 1.667
1285,  1764,  1841, , ,,,0.37219456,-67.62657169,357.142857142857, 7.84,0.075790156711097,K5III       , 1.452
1286,  1765,  1803, , ,,,0.37221972,-23.84046753,386.100386100386, 7.57,-0.363501179593739,K2III       , 1.322
1287,  1766,  1817, , ,,,0.37256049,-50.99260286,88.5739592559787, 6.68,1.94346970962484,K2III       , 1.102
1288,  1768,  1815,,Gl  17.2 ,, ,0.3731866,-27.03160232,22.436616558223, 8.30,6.54521317043088,K1V         , 0.888
1289,  1769,  1794, , ,,,0.37322594,+35.53635910,367.647058823529, 7.02,-0.807155479829006,K5          , 1.610
1290,  1771, , , ,,,0.37363674,+06.66810871,49.3583415597236,11.21,7.74319720512131,M1Vvar      , 1.470
1291,  1772,  1796,  86,, 42    Psc, ,0.3737348,+13.48243411,167.224080267559, 6.25,0.133505919942055,K3III       , 1.225
1292,  1773,  1769, , ,,,0.37412923,+66.18164436,88.5739592559787, 8.59,3.85346970962484,F5          , 0.535
1293,  1777,  1860, , ,,,0.37613503,-61.03487546,135.135135135135, 7.30,1.64615859865488,A0V         , 0.035
1294,  1779,  1893, , ,,,0.3763302,-73.03224385,44.3852640923213, 8.59,5.35380595861915,G8V         , 0.769
1295,  1783,  1823, , ,,,0.3779791,+01.82350699,177.935943060498, 8.96,2.70868157784531,A2          , 0.195
1296,  1787,  1828, , ,,,0.37865617,-09.62276852,82.0344544708778, 8.19,3.62001852809191,F8          , 0.441
1297,  1789,  1853, , ,,,0.37915063,-31.70537565,649.350649350649, 8.59,-0.472396395817682,K2III       , 1.222
1298,  1791,  1836, , ,,,0.37952032,-16.56764164,427.350427350427, 8.20,0.0460792870507145,K4III       , 1.499
1299,  1792,  1833, , ,,,0.37953643,-09.23074177,416.666666666667, 7.94,-0.15894379144197,G5          , 1.169
1300,  1794,  1811, , ,,,0.37994439,+54.64544917,343.642611683849, 7.16,-0.520535055070463,G5          , 0.874
1301,  1795,  1856, , ,,,0.3799895,-39.26235447,76.1614623000762, 6.75,2.3413236304474,F2IV        , 0.371
1302,  1796,  1834, , ,,,0.38018936,-09.27802858,10000000, 8.62,-6.38,K0          , 1.447
1303,  1799,  1826, , ,,,0.38050652,+29.45430352,134.228187919463, 6.95,1.31078136374147,A3          , 0.212
1304,  1800,  1872, , ,,,0.38062953,-53.22406613,167.50418760469, 8.34,2.21987165564685,K0IIICN...  , 0.973
1305,  1803,  1835,  88,Gl  17.3 ,  9    Cet, ,0.38098693,-12.20958506,20.3873598369011, 6.39,4.84319505857984,G3V         , 0.659
1306,  1804,  1855, , ,,,0.38107547,-37.40339893,442.477876106195, 7.03,-1.199457804263,M0III       , 1.588
1307,  1805,  1810, , ,,,0.38148361,+62.24138839,446.428571428571, 8.17,-0.0787599083291841,B0IV        , 0.060
1308,  1807, , , ,,,0.38239964,-52.52522409,43.6109899694723, 9.83,6.63202027364969,K0          , 0.848
1309,  1809,  1831, , ,,,0.38260119,+38.75427442,257.731958762887, 6.69,-0.365841372028963,M4III:      , 1.556
1310,  1812,  1868, , ,,,0.38334221,-06.46298109,138.888888888889, 7.49,1.77666248215634,K0          , 1.227
1311,  1813,  1832, , ,,,0.38335588,+22.37553791,40.5186385737439, 7.57,4.53172577680602,F8          , 0.639
1312,  1815,  1867, , ,,,0.3835796,-06.37002835,205.761316872428, 8.66,2.09318134631147,F8          , 0.481
1313,  1818,  1848, , ,,,0.38421033,+44.52523902,243.90243902439, 7.31,0.373919283598678,A2          , 0.087
1314,  1821,  1879, , ,,,0.38454205,-15.94261714,309.597523219814, 6.43,-1.02398738834449,M0III       , 1.595
1315,  1823,  1926, , ,,,0.38468949,-65.12101551,46.1680517082179, 7.88,4.55829226144651,F8/G0V      , 0.579
1316,  1824,  1900, , ,,,0.38481527,-48.34892650,242.718446601942, 8.03,1.10448608016567,G8/K0III    , 0.970
1317,  1825,  1878, , ,,,0.38491747,-03.60327036,81.6326530612245, 8.57,4.01068044350276,F5          , 0.529
1318,  1827,  1899, , ,,,0.3855965,-34.56513359,617.283950617284, 8.75,-0.202424927286843,G8IV        , 0.756
1319,  1828,  1912, , ,,,0.38601778,-50.54847987,280.898876404494, 7.63,0.387249989864377,K4III       , 1.463
1320,  1829,  1876, , ,,,0.38665722,+20.08594679,119.760479041916, 8.40,3.00843237741801,F0          , 0.317
1321,  1830,  1909,  89,,          , ,0.38683138,-31.03578185,194.931773879142, 6.55,0.100586825559082,B9IV        ,-0.060
1322,  1831,  1898, , ,,,0.38685432,-13.16813155,152.671755725191, 8.35,2.43120649995891,F3V         , 0.478
1323,  1834,  1845, , ,,,0.38729167,+55.79258099,1694.91525423729, 8.85,-2.29573994178928,M6-M9.0e    , 1.282
1324,  1837,  1910,,GJ 2004  ,, ,0.38777326,-33.16783230,22.237046920169, 8.74,7.00461443783971,K3/K4V      , 1.075
1325,  1838,  2002, , ,,,0.38780694,-76.72427638,176.056338028169, 7.99,1.7617416785551,F5V         , 0.475
1326,  1839,232174, , ,,,0.38804592,+51.19456587,277.008310249307, 8.56,1.34753600952829,G5          , 0.984
1327,  1840,  1844, , ,,,0.3882967,+60.23563853,284.090909090909, 7.60,0.332713317390656,A0          , 0.234
1328,  1842, ,,NN 3032  ,, ,0.38833857,-50.89387237,21.0970464135021,11.87,10.2488917083704,M:          , 1.516
1329,  1844,  1843, , ,,,0.38874179,+62.31406682,500, 7.82,-0.674850021680092,K7V         , 1.376
1330,  1845,  1885, , ,,,0.388807,+09.34883225,102.880658436214, 8.98,3.91833132463137,G0          , 0.524
1331,  1849,  1923, , ,,,0.3894794,-29.84715760,236.406619385343, 6.81,-0.0582981631247881,M2III       , 1.560
1332,  1850,236393, , ,,,0.3895783,+59.59526328,1162.79069767442, 8.20,-2.12750774378216,K5Iab:      , 1.659
1333,  1851,  1874, , ,,,0.38958812,+52.71236934,297.619047619048, 8.29,0.921696386949219,K0          , 0.992
1334,  1852,  1873, , ,,,0.39003848,+55.80215829,1515.15151515152, 8.12,-2.78228032229066,B9          , 0.058
1335,  1854,  1921, , ,,,0.39027659,-18.89154631,196.078431372549, 7.11,0.647850880489683,K0III       , 0.993
1336,  1858,  1907, , ,,,0.39095826,+11.83644809,175.131348511384, 7.65,1.43318054122924,K0          , 1.212
1337,  1859,  1948, , ,,,0.39099781,-53.83984781,202.429149797571, 8.11,1.57863474461823,A2/A3V      , 0.144
1338,  1860, ,,GJ 1010 A,, ,0.39195312,+77.18918134,19.7199763360284,11.31,9.83546805273937,K           , 1.462
1339,  1861,  1906, , ,,,0.39236247,+37.43295749,139.082058414465, 8.04,2.32364445191441,F8          , 0.496
1340,  1862,  1963, , ,,,0.39256867,-54.05464046,259.067357512953, 7.61,0.542936523358776,K0III       , 1.001
1341,  1866, , , ,,,0.39380425,-03.76335753,47.8468899521531,10.66,7.26073143055527, , 1.099
1342,  1867,  1919, , ,,,0.39392821,+42.05607017,129.032258064516, 8.11,2.55650851253155,F5          , 0.493
1343,  1869,  1935, , ,,,0.39402994,+02.74304147,335.570469798658, 7.74,0.111081320381276,F0          , 0.389
1344,  1870,  1961, , ,,,0.39416365,-28.66261667,175.438596491228, 8.47,2.24937427836246,K2III       , 1.176
1345,  1871,  1904, , ,,,0.39420931,+43.64723639,44.1501103752759, 8.68,5.45534103174425,G5          , 0.709
1346,  1873,  1936, , ,,,0.39439283,-03.05778739,281.69014084507, 7.78,0.53114176527547,G5          , 0.785
1347,  1874,  1944, , ,,,0.39455794,-00.54135631,662.251655629139, 8.62,-0.485115263534153,K0          , 0.947
1348,  1875,  1974, , ,,,0.39468774,-54.53864428,613.496932515337, 8.08,-0.859061977980209,K5III       , 1.438
1349,  1877,  1985, , ,,,0.39513647,-62.42527363,99.8003992015968, 7.59,2.59433860765613,G8IV        , 0.850
1350,  1879,  1918, , ,,,0.39533607,+45.08909823,324.675324675325, 7.61,0.0527535825022234,G9III       , 0.975
1351,  1880,  1973, , ,,,0.39546847,-49.35773869,571.428571428571, 7.70,-1.08480975656853,M2III       , 1.636
1352,  1882,  1934, , ,,,0.39606299,+36.90122012,118.343195266272, 8.70,3.33428354474846,F0          , 0.478
1353,  1884,  1943, , ,,,0.39615396,+09.61930702,97.7517106549365, 8.88,3.9293781685608,F8          , 0.633
1354,  1885, , , ,,,0.39651709,-36.86120296,42.1052631578947,10.60,7.47831806980443, , 1.258
1355,  1886,  1957, , ,,,0.39698524,+00.12190198,602.409638554217, 8.67,-0.229459559799725,G5          , 0.945
1356,  1887,  1941, , ,,,0.3976266,+29.49591489,80.1924619085806, 8.48,3.95933226739271,G           , 0.580
1357,  1888,  1953, , ,,,0.39773071,+18.57943547,177.935943060498, 8.99,2.73868157784531,F0          , 0.379
1358,  1889,  1932, , ,,,0.39790415,+50.23123170,990.09900990099, 8.76,-1.21839313108678,A0          , 0.187
1359,  1891,  1942, , ,,,0.3981114,+29.50252837,106.496272630458, 8.25,3.11332796133056,G           , 0.541
1360,  1892,  1917, , ,,,0.39814329,+60.96163429,53.6480686695279, 6.57,2.92222954008981,F2          , 0.380
1361,  1893,  1979, , ,,,0.39900536,-14.34641535,51.9210799584631, 8.72,5.14328141394258,G6V         , 0.730
1362,  1894,  1969, , ,,,0.39917844,+03.76102513,215.982721382289, 7.89,1.21790495508977,K0          , 1.032
1363,  1896,  1940, , ,,,0.39962734,+49.20143312,934.579439252336, 8.57,-1.28308111157395,A0          , 0.108
1364,  1899,  1980, , ,,,0.39986195,-17.81045389,62.8930817610063, 7.42,3.42698562160226,F6V         , 0.510
1365,  1900,  1978, , ,,,0.39994875,-03.47527939,122.850122850123, 7.35,1.90312202444601,A0          , 0.134
1366,  1903,  1968, , ,,,0.40091935,+31.18851521,175.438596491228, 8.73,2.50937427836246,A2          , 0.424
1367,  1904,  1999, , ,,,0.40101368,-37.41058116,10000, 8.30,-6.7,B8II        ,-0.111
1368,  1905,  1952, , ,,,0.40146461,+44.26474444,145.772594752187, 6.66,0.841620578533759,F2          , 0.413
1369,  1907,232178, , ,,,0.40174776,+50.89330623,181.159420289855, 8.85,2.559695388646,G5          , 1.045
1370,  1910, , , ,,,0.4024632,-62.18441260,46.3177396943029,11.33,8.00126321167116,M1          , 1.390
1371,  1912,  2029, , ,,,0.40332248,-54.56650595,105.708245243129, 7.59,2.46945568200896,F2V         , 0.407
1372,  1915,  2008, , ,,,0.4036924,-23.40324634,247.524752475248, 7.83,0.861906825553025,G8/K0III    , 1.001
1373,  1914,  2090, , ,,,0.40370671,-75.67920933,68.4931506849315, 8.30,4.12176427892219,G0V         , 0.619
1374,  1916,  1977, , ,,,0.40384256,+45.87288001,154.798761609907, 8.09,2.14116258997542,A3          , 0.312
1375,  1917,  1997, , ,,,0.40399468,-04.50271244,178.571428571429, 8.96,2.700940135031,F5          , 0.515
1376,  1918,  1966, , ,,,0.40402428,+53.82237970,90.8265213442325, 7.52,2.72893659485876,F5          , 0.485
1377,  1921,  1976,  91,,          , ,0.40434562,+52.01992467,420.168067226891, 5.58,-2.53711521471744,B5IV        ,-0.110
1378,  1923,  1901, , ,,,0.40474146,+77.83367157,75.3012048192771, 8.44,4.05599037515999,F5          , 0.652
1379,  1924,  2004, , ,,,0.40481025,+01.55640719,117.370892018779, 7.78,2.4321979738335,G0          , 0.649
1380,  1925,  1950, , ,,,0.40484564,+60.45306761,354.609929078014, 7.55,-0.198754458403194,B9          , 0.067
1381,  1926,  1939, , ,,,0.40487274,+64.30018808,373.134328358209, 8.61,0.750673970143945,B9          , 0.250
1382,  1927,  2005, , ,,,0.40511955,-01.24127587,298.507462686567, 8.38,1.00522403518423,K5          , 1.528
1383,  1928,  2026, , ,,,0.40518368,-28.98065123,157.48031496063, 8.12,2.13386862645988,A1V         , 0.136
1384,  1929,  2015, , ,,,0.40531693,-35.64012280,775.193798449612, 8.38,-1.06705144850375,K2/K3III    , 1.316
1385,  1930,  1965, , ,,,0.4054528,+57.66688543,510.204081632653, 8.36,-0.178719643217619,A0          , 0.149
1386,  1933,  2014, , ,,,0.40606708,-24.84827512,48.0538202787122, 9.56,6.15136040105813,K2V         , 0.904
1387,  1934,  1996, , ,,,0.40624657,+26.39556049,208.333333333333, 8.12,1.52620618687794,K1III...    , 0.930
1388,  1935,  1986, , ,,,0.40645877,+56.95554576,558.659217877095, 8.51,-0.225734845100535,A0          , 0.141
1389,  1936,  2025,,Gl  18   ,, ,0.40708257,-27.02697608,18.0082838105529, 7.92,6.64263836736283,K2V         , 0.940
1390,  1937,  2134, , ,,,0.4073907,-78.25037355,67.3854447439353, 8.81,4.66716950471504,G3IV        , 0.708
1391,  1939,  2023,  94,,          , ,0.40824146,-02.21896140,165.837479270315, 6.08,-0.018413439299243,K1III       , 1.216
1392,  1941,  2024, , ,,,0.40913931,-04.64778091,675.675675675676, 7.55,-1.59869142302521,M...        , 1.515
1393,  1942,  1993, , ,,,0.40930673,+56.96745234,158.730158730159, 8.26,2.25670274726791,F0          , 0.436
1394,  1943, , , ,,,0.40933058,+03.37423252,294.985250737463, 8.33,0.980998491015411,K0          , 1.011
1395,  1946,  2020, , ,,,0.41009681,+16.97983528,197.23865877712, 8.49,2.01503979666668,A3          , 0.182
1396,  1948,  2035, , ,,,0.4105961,+14.31552048,164.203612479475, 6.48,0.403086463164378,K0          , 1.161
1397,  1949,  2021, , ,,,0.4106546,+16.40786865,205.761316872428, 8.13,1.56318134631147,F5          , 0.453
1398,  1952,  2019, , ,,,0.41102001,+31.37308234,167.785234899329, 6.76,0.636231298701182,B9          ,-0.058
1399,  1954,  2071, , ,,,0.41176096,-53.98392993,27.6625172890733, 7.27,5.06054150815275,G8IV+...    , 0.681
1400,  1955,  2070, , ,,,0.41230822,-51.04324736,34.5901072293324, 6.81,4.11524045835329,G3IV        , 0.596
1401,  1956,  2034, , ,,,0.41243041,+20.07083674,218.818380743982, 7.87,1.16958100034925,K0          , 1.195
1402,  1958,  2069, , ,,,0.41275851,-24.28598703,196.850393700787, 8.33,1.8593185614196,F3IV/V      , 0.448
1403,  1960,  2011,  93,, 12    Cas, ,0.41319127,+61.83106347,234.192037470726, 5.38,-1.46786062487488,B9III       , 0.008
1404,  1961,  2068, , ,,,0.41342181,-23.45393844,132.450331125828, 8.46,2.84973475814594,F3V         , 0.438
1405,  1962,  2066, , ,,,0.41378798,-18.47171868,337.837837837838, 6.90,-0.743541444705305,K3III       , 1.426
1406,  1964,  2065, , ,,,0.41390412,-11.71083712,188.323917137476, 8.08,1.70547260540735,F3V         , 0.430
1407,  1967,  2078, , ,,,0.41493291,-16.02826415,434.782608695652, 8.11,-0.081360819912037,G5/G6III    , 0.890
1408,  1969,  2080, , ,,,0.41559653,-19.94367827,155.27950310559, 8.82,2.86442933679906,F0V         , 0.374
1409,  1970,  2088, , ,,,0.41564052,-41.88603952,95.5109837631328, 7.63,2.72973340839421,G8V         , 0.843
1410,  1973,  2121, , ,,,0.41606387,-62.20632579,123.152709359606, 8.14,2.68778014620588,F3V         , 0.433
1411,  1974,  2077, , ,,,0.41650991,-04.51770643,2173.91304347826, 8.64,-3.04621084159213,A0          , 0.099
1412,  1976,  2098, , ,,,0.41709271,-30.69702511,48.8997555012225, 7.57,4.1234665617168,G2V         , 0.616
1413,  1977,  2107, , ,,,0.41772848,-51.47933945,77.0416024653313, 8.68,4.24637346232175,G0V         , 0.564
1414,  1978, , , ,,,0.4177879,+45.68902231,42.0698359276399, 9.61,6.4901459086409,K2          , 1.060
1415,  1979,  2055, , ,,,0.4179728,+50.72810475,136.425648021828, 8.27,2.59551987320564,A0          , 0.153
1416,  1980,  2064, , ,,,0.41799048,+29.84722204,111.111111111111, 8.34,3.11121254719663,F5          , 0.460
1417,  1981, , , ,,,0.41801524,+39.14585596,317.460317460317, 8.34,0.831552768948002,K0          , 1.367
1418,  1982,  2054,  96,,          , ,0.41844046,+53.04678501,162.074554294976, 5.72,-0.328574179833791,B9IV        ,-0.056
1419,  1983,  2076, , ,,,0.41844957,+24.57523759,523.560209424084, 8.36,-0.234833163761362,G5          , 1.115
1420,  1984,  2074, , ,,,0.41845562,+39.03592175,217.391304347826, 8.49,1.80378915840787,G           , 0.958
1421,  1985,  2148, , ,,,0.41846827,-65.39891755,151.745068285281, 8.60,2.69442707297005,F6V         , 0.548
1422,  1986,  2105, , ,,,0.41889429,-31.84905703,101.729399796541, 8.79,3.75276758916068,G1V         , 0.611
1423,  1987,  2057, , ,,,0.4190272,+48.04745932,42.2119037568594, 7.52,4.39282530361383,F8          , 0.629
1424,  1988,  2042, , ,,,0.41948464,+64.63868453,303.951367781155, 8.34,0.925979489749873,K2          , 1.597
1425,  1989,  2085, , ,,,0.41971184,+16.99205716,63.4115409004439, 7.89,3.87915846664451,F5          , 0.538
1426,  1990,  2075, , ,,,0.41972124,+28.07732429,2222.22222222222, 8.48,-3.25393743112328,K2          , 1.457
1427,  1993, , , ,,,0.42070985,-61.51327008,37.4672161858374,11.26,8.39174286893754,M1          , 1.350
1428,  1994,  2146, , ,,,0.42081021,-58.26568310,389.105058365759, 8.83,0.879665616656474,G8/K0III    , 1.044
1429,  1996,  2093, , ,,,0.42159524,+35.03725601,1639.34426229508, 7.37,-3.70335082494616,K5          , 1.573
1430,  1997, , , ,,,0.42186861,+32.50352913,204.498977505112, 8.78,2.2265442956181,F0          , 0.539
1431,  1998,  2103, , ,,,0.42197418,+09.06802770,641.025641025641, 8.95,-0.0843770082276922,K0          , 1.095
1432,  1999,  2096, , ,,,0.42264497,+19.90497069,390.625, 8.89,0.931199826559249,G5          , 1.020
1433,  2001,  2132, , ,,,0.42280116,-39.26015325,119.4743130227, 6.91,1.5236272899663,G8IV:       , 0.950
1434,  2002,  2095, , ,,,0.42304409,+20.59231746,88.7311446317658, 8.81,4.06961958023053,G0...       , 0.637
1435,  2003,  2129, , ,,,0.42304797,-17.42752458,203.665987780041, 7.06,0.515407460614843,K3III       , 1.427
1436,  2006,  2114,  97,, 44    Psc, ,0.42339353,+01.93972374,181.818181818182, 5.77,-0.528186552528781,G5III       , 0.855
1437,  2004,  2091, , ,,,0.42339908,+44.32441992,386.100386100386, 8.70,0.76649882040626,A2          , 0.015
1438,  2007,  2243, , ,,,0.42348405,-74.40420108,335.570469798658, 8.77,1.14108132038128,G8III       , 1.080
1439,  2008,  2092, , ,,,0.42349157,+39.82984292,191.938579654511, 7.73,1.31418861649762,K0          , 1.158
1440,  2009,236404, , ,,,0.42367289,+56.17572723,10000000, 8.97,-6.03,B3          , 0.004
1441,  2010,  2144, , ,,,0.42367802,-44.37989785,1515.15151515152, 8.98,-1.92228032229066,K2III       , 1.311
1442,  2011,  2131, , ,,,0.42397027,-34.83038608,95.0570342205323, 8.85,3.9600786990886,F7V         , 0.520
1443,  2013,  2228, , ,,,0.42571842,-67.74515397,492.610837438424, 7.55,-0.912519810433936,K2III       , 1.227
1444,  2014,  2141, , ,,,0.42574121,-16.13337986,122.399020807834, 8.89,3.45111028266208,G3V         , 0.647
1445,  2015,  2113, , ,,,0.42589946,+15.56204900,105.820105820106, 8.12,2.99715904254631,F5          , 0.437
1446,  2016,  2126, , ,,,0.42672378,+34.11719650,215.05376344086, 8.22,1.55726476444977,K0III-IV    , 1.016
1447,  2017,  2161, , ,,,0.42686493,-19.93402692,105.042016806723, 7.70,2.59318474192237,F5V         , 0.559
1448,  2018,  2125, , ,,,0.42712665,+36.48375203,195.694716242661, 8.24,1.78210450067356,F0          , 0.328
1449,  2019,  2227, , ,,,0.42722851,-64.00946608,510.204081632653, 7.93,-0.608719643217619,G8III       , 0.950
1450,  2020,  2203, , ,,,0.42729676,-51.40296978,188.323917137476, 7.58,1.20547260540735,K0III       , 1.037
1451,  2021,  2151,  98,Gl  19   ,   Bet Hyi, ,0.42755612,-77.25503511,7.47495888772612, 2.82,3.45195595808307,G2IV        , 0.618
1452,  2023,  2128, , ,,,0.42788383,+22.94514483,128.040973111396, 8.00,2.4632551693865,A2          , 0.253
1453,  2024,  2112, , ,,,0.42826398,+54.99421180,9090.90909090909, 6.78,-8.01303657420887,K2          , 1.676
1454,  2025,  2140, , ,,,0.42830241,+07.69123126,300.3003003003, 6.77,-0.6177788324684,K0          , 1.300
1455,  2027,  2178, , ,,,0.42847616,-21.63148935,168.634064080944, 7.64,1.50527346682131,A0/A1V      , 0.056
1456,  2028,  2202, , ,,,0.4286982,-50.83812542,72.3589001447178, 8.37,4.0725402151909,F0p...      , 0.402
